pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job,year
2946,1,60,1964,5,1,2,0,,1,1,1,12,4,8,1,40.0,468,1994,4,0,0,2025
2947,1,54,1970,3,1,1,3,16.0,1,1,1,11,3,8,8,44.0,451,2004,4,0,0,2025
2948,2,31,1993,5,2,2,0,,1,1,1,16,1,8,8,37.0,322,2014,4,0,0,2025
2949,2,59,1965,5,1,1,2,3.0,1,1,1,4,5,10,8,35.0,336,1993,3,0,0,2025
2950,2,50,1974,4,1,1,2,13.0,1,1,3,9,2,6,2,51.0,514,2003,3,0,0,2025
2951,1,25,1999,4,2,2,0,,1,1,1,7,3,9,2,29.0,299,2017,4,0,0,2025
2952,2,28,1996,5,2,2,0,,1,1,1,10,7,8,1,39.0,303,2017,2,0,0,2025
2953,1,59,1965,5,1,1,2,8.0,1,1,1,3,5,10,8,56.0,486,2005,3,0,0,2025
2954,2,31,1993,7,1,1,3,5.0,1,1,1,6,5,9,8,47.0,445,2011,4,0,0,2025
2955,1,26,1998,5,2,2,0,,1,1,4,16,2,1,3,47.0,304,2016,4,0,0,2025
2956,1,41,1983,5,1,1,2,17.0,1,1,1,14,4,8,2,38.0,333,2018,3,0,0,2025
2957,1,44,1980,5,2,2,0,,1,1,1,8,1,12,3,34.0,252,2009,4,0,0,2025
2958,1,45,1979,5,1,1,2,15.0,1,1,1,2,2,7,8,41.0,421,1997,4,0,0,2025
2959,1,49,1975,2,1,1,1,12.0,1,1,4,12,6,7,8,33.0,956,2002,3,0,0,2025
2960,2,62,1962,5,1,2,0,,1,1,3,6,4,8,8,48.0,637,2019,2,0,0,2025
2961,2,53,1971,4,1,1,3,15.0,1,1,1,6,5,7,2,37.0,210,1994,4,0,0,2025
2962,2,24,2000,5,2,2,0,,1,1,2,2,6,5,8,36.0,547,2018,4,0,0,2025
2963,1,26,1998,5,2,2,0,,1,1,2,5,7,12,2,57.0,301,2016,2,0,0,2025
2964,2,23,2001,5,2,2,0,,1,1,2,4,1,1,8,45.0,425,2019,2,0,0,2025
2965,1,38,1986,5,1,2,0,,1,1,1,1,5,10,8,31.0,327,2004,2,0,0,2025
2966,1,37,1987,4,1,1,3,2.0,1,1,2,10,7,2,1,42.0,520,2023,4,0,0,2025
2967,1,60,1964,5,1,1,1,12.0,1,1,1,17,2,3,2,38.0,229,1998,3,0,0,2025
2968,1,37,1987,5,2,2,0,,1,1,1,3,7,8,8,33.0,639,2014,3,0,0,2025
2969,2,24,2000,6,2,2,0,,1,1,1,1,5,8,3,35.0,308,2018,4,0,0,2025
2970,1,58,1966,5,1,1,1,2.0,1,1,1,2,3,12,8,47.0,601,2004,3,0,0,2025
2971,1,33,1991,6,1,1,2,3.0,1,1,1,10,6,4,8,42.0,473,2021,3,0,0,2025
2972,2,59,1965,5,1,2,0,,1,1,1,15,7,1,8,40.0,790,2003,3,0,0,2025
2973,1,53,1971,6,1,1,3,8.0,1,1,3,6,1,4,8,30.0,676,2005,4,0,0,2025
2974,2,58,1966,3,1,1,2,19.0,1,1,3,3,5,7,8,52.0,316,2000,4,0,0,2025
2975,1,55,1969,4,1,1,3,14.0,1,1,1,2,7,5,8,29.0,1042,2017,4,0,0,2025
2976,2,28,1996,3,2,2,0,,1,1,1,11,5,4,1,36.0,524,2014,1,0,0,2025
2977,2,48,1976,2,1,1,3,16.0,1,1,2,7,4,11,2,25.0,376,2008,4,0,0,2025
2978,2,39,1985,6,1,1,3,19.0,1,1,1,6,1,7,8,44.0,598,2016,3,0,0,2025
2979,2,48,1976,5,1,2,0,,1,1,1,5,4,9,3,35.0,519,2008,3,0,0,2025
2980,2,52,1972,5,1,1,3,19.0,1,1,3,16,7,9,8,44.0,515,1994,3,0,0,2025
2981,2,43,1981,5,2,2,0,,1,1,1,7,6,5,3,38.0,513,1999,3,0,0,2025
2982,1,35,1989,5,1,1,3,6.0,1,1,1,13,4,9,8,42.0,697,2017,3,0,0,2025
2983,1,59,1965,5,1,2,0,,1,1,2,13,3,12,8,40.0,513,2024,2,1,1,2025
2984,2,49,1975,6,1,1,3,9.0,1,1,2,2,6,9,3,32.0,271,2005,3,0,0,2025
2985,1,58,1966,5,1,1,1,8.0,1,1,1,5,7,4,8,47.0,804,2020,4,0,0,2025
2986,1,32,1992,5,1,1,1,4.0,1,1,2,16,3,10,8,42.0,1000,2010,4,0,0,2025
2987,1,56,1968,4,1,1,2,17.0,1,1,4,16,6,3,8,64.0,759,2006,4,0,0,2025
2988,1,35,1989,7,1,1,2,18.0,1,1,1,8,3,1,1,26.0,457,2007,4,0,0,2025
2989,1,41,1983,2,2,2,0,,1,1,2,3,6,6,2,48.0,454,2019,4,0,0,2025
2990,2,57,1967,5,1,2,0,,1,1,1,6,7,7,8,51.0,403,2016,4,0,0,2025
2991,2,37,1987,6,1,1,3,10.0,1,1,1,17,5,6,8,35.0,407,2005,4,0,0,2025
2992,2,33,1991,4,2,2,0,,1,1,1,12,4,4,8,44.0,84,2023,2,0,0,2025
2993,1,59,1965,3,1,1,1,0.0,1,1,1,2,3,4,1,50.0,803,2005,4,0,0,2025
2994,1,61,1963,5,1,1,3,17.0,1,1,1,13,1,12,3,51.0,788,2003,3,0,0,2025
2995,2,35,1989,5,1,2,0,,1,1,3,3,1,4,1,28.0,142,2022,2,0,0,2025
2996,1,35,1989,6,2,2,0,,1,1,1,6,6,10,8,42.0,539,2011,3,0,0,2025
2997,2,32,1992,6,1,2,0,,1,1,4,9,5,4,8,55.0,500,2010,4,0,0,2025
2998,1,23,2001,5,1,1,2,1.0,1,1,1,6,2,2,1,49.0,475,2019,4,0,0,2025
2999,2,45,1979,7,1,1,2,7.0,1,1,3,12,4,1,8,41.0,479,2000,3,0,0,2025
3000,1,33,1991,5,1,2,0,,1,1,1,3,7,3,1,43.0,93,2009,4,0,0,2025
3001,2,56,1968,6,1,1,3,6.0,1,1,1,15,5,11,8,42.0,459,2019,4,0,0,2025
3002,2,29,1995,4,1,1,2,7.0,1,1,2,11,7,6,2,44.0,476,2014,3,0,0,2025
3003,1,48,1976,5,1,1,1,14.0,1,1,2,6,1,9,2,37.0,454,2005,4,0,0,2025
3004,2,43,1981,2,2,2,0,,1,1,1,17,1,12,8,32.0,177,2009,3,0,0,2025
3005,1,47,1977,2,1,1,1,9.0,1,1,1,9,5,1,8,36.0,608,2016,4,0,0,2025
3006,2,27,1997,5,2,2,0,,1,1,1,8,5,2,2,40.0,671,2015,4,0,0,2025
3007,2,41,1983,3,2,2,0,,1,1,1,1,5,12,3,36.0,517,2008,4,0,0,2025
3008,1,48,1976,5,2,2,0,,1,1,1,17,7,7,3,37.0,414,1998,3,0,0,2025
3009,1,36,1988,5,1,2,0,,1,1,2,15,1,8,2,49.0,817,2006,4,0,0,2025
3010,2,57,1967,2,1,2,0,,1,1,1,3,7,5,1,43.0,293,2010,4,0,0,2025
3011,1,44,1980,5,1,2,0,,1,1,1,17,1,10,1,39.0,626,2018,4,0,0,2025
3012,2,37,1987,5,1,2,0,,1,1,2,14,4,8,8,43.0,415,2018,1,0,0,2025
3013,2,24,2000,6,2,2,0,,1,1,5,8,6,4,8,34.0,951,2018,4,0,0,2025
3014,2,29,1995,4,1,1,2,0.0,1,1,1,16,5,8,8,40.0,496,2013,3,0,0,2025
3015,1,42,1982,7,2,2,0,,1,1,1,10,2,1,8,42.0,525,2000,3,0,0,2025
3016,2,39,1985,6,1,1,3,2.0,1,1,1,12,5,3,8,35.0,722,2003,4,0,0,2025
3017,2,57,1967,5,1,1,3,7.0,1,1,2,4,7,3,8,48.0,263,2013,4,0,0,2025
3018,1,54,1970,5,1,2,0,,1,1,1,2,2,10,2,39.0,295,1999,4,0,0,2025
3019,1,29,1995,5,2,2,0,,1,1,1,9,7,9,3,36.0,350,2013,3,0,0,2025
3020,1,46,1978,6,1,1,3,8.0,1,1,1,6,5,2,8,34.0,694,1996,2,0,0,2025
3021,1,41,1983,5,2,2,0,,1,1,4,17,1,11,3,34.0,498,2001,4,0,0,2025
3022,2,27,1997,7,2,2,0,,1,1,1,2,3,10,8,32.0,422,2015,4,0,0,2025
3023,1,49,1975,6,1,2,0,,1,1,2,13,7,6,2,48.0,860,2018,3,0,0,2025
3024,2,44,1980,5,1,2,0,,1,1,1,11,3,3,3,43.0,82,2006,3,0,0,2025
3025,1,26,1998,5,2,2,0,,1,1,1,15,7,6,8,40.0,162,2021,4,0,0,2025
3026,1,41,1983,5,2,2,0,,1,1,1,17,3,8,3,38.0,92,2001,2,0,0,2025
3027,1,52,1972,5,1,1,2,1.0,1,1,1,15,3,8,2,29.0,668,2000,3,0,0,2025
3028,2,36,1988,6,1,1,2,16.0,1,1,1,7,6,5,1,45.0,392,2014,3,0,0,2025
3029,2,37,1987,2,1,2,0,,1,1,1,12,6,2,3,33.0,678,2005,4,0,0,2025
3030,1,27,1997,3,2,2,0,,1,1,1,3,2,8,3,30.0,472,2015,4,0,0,2025
3031,2,31,1993,5,1,1,1,5.0,1,1,1,9,6,9,3,48.0,530,2011,4,0,0,2025
3032,1,62,1962,6,1,1,2,9.0,1,1,1,5,2,4,1,41.0,436,2005,4,0,0,2025
3033,1,47,1977,5,1,1,1,17.0,1,1,1,5,7,8,3,21.0,579,1995,3,0,0,2025
3034,1,30,1994,6,2,2,0,,1,1,1,10,1,7,8,31.0,490,2012,4,0,0,2025
3035,2,42,1982,5,1,1,3,6.0,1,1,1,3,5,7,2,49.0,534,2009,3,0,0,2025
3036,2,30,1994,4,2,2,0,,1,1,2,10,2,1,8,41.0,714,2012,1,0,0,2025
3037,2,40,1984,6,1,2,0,,1,1,4,7,5,4,8,34.0,115,2017,4,0,0,2025
3038,1,28,1996,5,2,2,0,,1,1,2,4,7,5,3,44.0,423,2014,4,0,0,2025
3039,1,47,1977,5,1,1,3,0.0,1,1,1,10,5,11,8,31.0,457,2018,4,0,0,2025
3040,2,45,1979,2,2,2,0,,1,1,5,13,4,10,1,38.0,544,1997,3,0,0,2025
3041,1,48,1976,3,1,2,0,,1,1,5,11,6,11,8,59.0,311,2021,4,0,0,2025
3042,2,40,1984,3,1,1,1,6.0,1,1,1,2,2,6,2,57.0,348,2002,3,0,0,2025
3043,2,34,1990,5,1,1,3,18.0,1,1,1,10,4,4,8,36.0,805,2008,3,0,0,2025
3044,1,32,1992,5,1,1,3,15.0,1,1,2,11,7,6,8,40.0,466,2010,4,0,0,2025
3045,2,31,1993,5,1,1,1,1.0,1,1,4,12,3,10,2,45.0,995,2011,4,0,0,2025
3046,2,40,1984,3,2,2,0,,1,1,2,8,1,8,8,49.0,604,2008,2,0,0,2025
3047,1,41,1983,4,1,2,0,,1,1,2,2,4,8,8,37.0,262,2023,1,0,0,2025
3048,2,49,1975,5,1,1,2,17.0,1,1,2,3,4,6,2,37.0,484,1993,3,0,0,2025
3049,2,25,1999,7,1,1,3,18.0,1,1,5,6,6,9,8,38.0,390,2017,1,0,0,2025
3050,1,34,1990,5,2,2,0,,1,1,1,11,6,11,2,30.0,664,2008,3,0,0,2025
3051,2,57,1967,3,1,1,2,4.0,1,1,1,13,3,9,8,32.0,216,1998,4,0,0,2025
3052,1,59,1965,5,1,1,2,16.0,1,1,3,12,6,5,8,40.0,108,2002,3,0,0,2025
3053,2,60,1964,6,1,1,2,6.0,1,1,1,6,2,11,3,35.0,554,1995,3,0,0,2025
3054,2,35,1989,5,2,2,0,,1,1,1,8,2,12,1,37.0,525,2009,3,0,0,2025
3055,2,28,1996,6,2,2,0,,1,1,1,1,5,10,3,45.0,561,2014,4,0,0,2025
3056,1,30,1994,6,1,1,2,17.0,1,1,1,14,5,11,8,41.0,525,2012,4,0,0,2025
3057,2,28,1996,5,2,2,0,,1,1,1,7,6,4,3,37.0,506,2014,4,0,0,2025
3058,1,61,1963,7,1,1,1,11.0,1,1,1,9,5,6,8,52.0,173,1999,4,0,0,2025
3059,1,58,1966,2,1,1,3,3.0,1,1,1,8,1,3,8,48.0,459,2018,4,0,0,2025
3060,1,55,1969,6,1,1,2,8.0,1,1,1,5,5,5,2,39.0,653,2004,4,0,0,2025
3061,2,52,1972,6,1,1,3,10.0,1,1,1,3,4,9,8,34.0,519,2020,3,0,0,2025
3062,1,36,1988,6,1,2,0,,1,1,4,17,2,9,2,42.0,183,2006,2,0,0,2025
3063,1,42,1982,5,2,2,0,,1,1,1,3,3,1,8,38.0,372,2000,3,0,0,2025
3064,2,56,1968,5,1,1,1,14.0,1,1,4,17,6,10,8,36.0,517,2014,3,0,0,2025
3065,1,55,1969,4,1,1,1,8.0,1,1,1,2,2,3,3,36.0,710,2017,4,0,0,2025
3066,1,43,1981,5,1,1,2,16.0,1,1,1,2,4,3,3,41.0,80,2002,2,0,0,2025
3067,1,56,1968,5,1,2,0,,1,1,2,16,1,7,8,36.0,532,2023,4,0,0,2025
3068,1,36,1988,5,1,1,3,4.0,1,1,3,17,6,3,1,35.0,223,2012,4,0,0,2025
3069,2,39,1985,5,2,2,0,,1,1,1,16,2,12,8,41.0,667,2003,4,0,0,2025
3070,1,56,1968,5,1,1,3,7.0,1,1,2,14,7,2,2,46.0,608,2008,3,0,0,2025
3071,1,38,1986,4,1,1,3,17.0,1,1,2,9,7,2,8,70.0,435,2008,4,0,0,2025
3072,2,53,1971,5,1,1,2,7.0,1,1,1,2,6,10,8,37.0,551,2011,4,0,0,2025
3073,2,41,1983,5,2,2,0,,1,1,1,11,3,4,3,51.0,658,2013,3,0,0,2025
3074,2,34,1990,5,1,1,3,3.0,1,1,1,9,6,9,3,48.0,435,2011,4,0,0,2025
3075,2,31,1993,5,2,2,0,,1,1,1,13,1,9,2,38.0,135,2024,4,1,1,2025
3076,2,47,1977,3,2,2,0,,1,1,3,1,3,3,8,26.0,761,2010,4,0,0,2025
3077,1,42,1982,6,2,2,0,,1,1,1,2,1,7,2,39.0,688,2013,3,0,0,2025
3078,2,37,1987,5,2,2,0,,1,1,2,11,1,7,2,30.0,641,2023,3,0,0,2025
3079,2,52,1972,2,1,1,1,2.0,1,1,2,15,3,2,8,37.0,318,2011,3,0,0,2025
3080,1,23,2001,5,2,2,0,,1,1,5,16,5,10,2,37.0,587,2024,4,1,1,2025
3081,1,26,1998,5,2,2,0,,1,1,1,10,7,11,8,43.0,762,2016,4,0,0,2025
3082,1,61,1963,5,1,1,3,1.0,1,1,1,7,1,12,2,32.0,408,2000,3,0,0,2025
3083,2,49,1975,3,1,1,3,11.0,1,1,1,9,3,2,1,42.0,473,2021,4,0,0,2025
3084,2,44,1980,4,1,1,3,8.0,1,1,2,9,5,3,3,42.0,229,2012,4,0,0,2025
3085,2,23,2001,2,2,2,0,,1,1,1,11,2,10,8,39.0,346,2019,3,0,0,2025
3086,1,46,1978,3,2,2,0,,1,1,2,4,6,4,8,43.0,223,2021,1,0,0,2025
3087,1,40,1984,4,2,2,0,,1,1,1,7,4,8,1,37.0,511,2002,4,0,0,2025
3088,1,46,1978,6,1,1,2,2.0,1,1,1,10,4,5,8,30.0,460,2019,4,0,0,2025
3089,1,24,2000,5,2,2,0,,1,1,3,15,1,3,3,38.0,554,2020,2,0,0,2025
3090,2,45,1979,5,1,1,2,0.0,1,1,3,14,2,8,1,36.0,237,2016,3,0,0,2025
3091,2,46,1978,5,1,1,2,18.0,1,1,1,13,7,3,8,47.0,428,1996,4,0,0,2025
3092,2,34,1990,5,1,1,2,13.0,1,1,2,4,7,2,8,43.0,250,2022,4,0,0,2025
3093,2,25,1999,3,2,2,0,,1,1,1,7,4,7,8,49.0,477,2019,3,0,0,2025
3094,2,61,1963,4,1,1,3,14.0,1,1,2,10,5,3,3,38.0,126,1993,4,0,0,2025
3095,1,51,1973,4,2,2,0,,1,1,1,17,4,3,2,32.0,516,2003,4,0,0,2025
3096,1,47,1977,5,1,1,1,13.0,1,1,1,7,4,10,8,49.0,420,2004,3,0,0,2025
3097,1,53,1971,5,1,1,1,13.0,1,1,1,16,5,7,2,47.0,505,2020,4,0,0,2025
3098,1,49,1975,5,1,1,1,15.0,1,1,1,13,4,7,8,47.0,121,2010,3,0,0,2025
3099,1,28,1996,5,2,2,0,,1,1,2,11,1,2,2,42.0,464,2024,4,1,1,2025
3100,1,41,1983,7,1,1,1,10.0,1,1,1,12,1,2,2,39.0,388,2006,4,0,0,2025
3101,2,58,1966,5,1,1,1,11.0,1,1,1,14,6,5,8,43.0,430,2006,4,0,0,2025
3102,1,34,1990,5,1,1,2,5.0,1,1,1,12,6,5,3,42.0,80,2018,1,0,0,2025
3103,2,61,1963,5,1,1,2,6.0,1,1,1,12,2,6,8,49.0,212,1992,3,0,0,2025
3104,2,25,1999,5,2,2,0,,1,1,2,7,1,2,2,48.0,263,2017,2,0,0,2025
3105,2,36,1988,5,2,2,0,,1,1,1,8,2,11,8,39.0,787,2014,3,0,0,2025
3106,2,37,1987,5,1,2,0,,1,1,2,11,5,5,2,42.0,606,2005,3,0,0,2025
3107,1,47,1977,4,1,1,3,14.0,1,1,3,15,5,10,3,38.0,384,2012,4,0,0,2025
3108,2,30,1994,5,2,2,0,,1,1,1,12,2,5,8,33.0,208,2018,3,0,0,2025
3109,1,32,1992,6,1,2,0,,1,1,3,17,2,6,8,52.0,213,2010,4,0,0,2025
3110,2,49,1975,5,2,2,0,,1,1,1,12,2,2,3,53.0,404,2017,4,0,0,2025
3111,1,34,1990,7,1,1,2,9.0,1,1,1,7,4,9,8,44.0,690,2020,4,0,0,2025
3112,1,58,1966,5,1,1,3,6.0,1,1,1,10,2,1,3,42.0,372,2003,4,0,0,2025
3113,2,57,1967,5,1,1,1,19.0,1,1,1,11,4,9,8,34.0,799,2014,3,0,0,2025
3114,2,35,1989,5,2,2,0,,1,1,1,15,1,11,3,31.0,333,2022,4,0,0,2025
3115,1,45,1979,5,1,1,3,18.0,1,1,1,5,7,5,1,29.0,540,2018,4,0,0,2025
3116,2,36,1988,6,1,1,3,14.0,1,1,3,5,7,11,1,45.0,106,2018,4,0,0,2025
3117,1,36,1988,4,2,2,0,,1,1,1,4,3,9,3,52.0,512,2006,4,0,0,2025
3118,2,49,1975,5,1,1,1,4.0,1,1,4,1,6,1,8,44.0,609,2001,4,0,0,2025
3119,1,34,1990,5,2,2,0,,1,1,1,12,4,3,8,41.0,292,2008,4,0,0,2025
3120,1,28,1996,6,2,2,0,,1,1,2,17,1,8,8,31.0,522,2014,3,0,0,2025
3121,1,33,1991,5,1,1,2,15.0,1,1,1,11,2,9,8,33.0,704,2009,4,0,0,2025
3122,1,60,1964,7,1,1,1,19.0,1,1,1,2,1,2,2,50.0,306,2015,4,0,0,2025
3123,1,33,1991,6,1,2,0,,1,1,1,7,5,9,2,50.0,736,2009,4,0,0,2025
3124,1,37,1987,5,1,1,2,17.0,1,1,4,16,6,10,8,29.0,681,2022,3,0,0,2025
3125,1,48,1976,6,1,1,2,15.0,1,1,4,1,5,2,8,49.0,520,2006,3,0,0,2025
3126,1,27,1997,7,1,1,1,10.0,1,1,1,11,1,11,8,36.0,578,2018,3,0,0,2025
3127,1,33,1991,4,1,1,2,19.0,1,1,2,8,2,7,8,34.0,110,2023,4,0,0,2025
3128,1,29,1995,5,2,2,0,,1,1,2,16,4,8,8,35.0,538,2013,4,0,0,2025
3129,2,59,1965,4,1,1,3,8.0,1,1,1,9,2,1,8,47.0,651,2015,4,0,0,2025
3130,2,60,1964,5,1,2,0,,1,1,1,10,1,8,8,33.0,242,1999,3,0,0,2025
3131,1,53,1971,3,1,1,3,8.0,1,1,2,13,3,6,8,45.0,234,1996,1,0,0,2025
3132,2,32,1992,5,2,2,0,,1,1,2,14,5,5,8,41.0,544,2010,3,0,0,2025
3133,1,47,1977,5,1,2,0,,1,1,1,9,1,10,8,42.0,362,2019,3,0,0,2025
3134,1,49,1975,5,1,1,1,6.0,1,1,1,13,7,3,3,36.0,684,2003,4,0,0,2025
3135,2,57,1967,2,1,1,1,12.0,1,1,1,14,4,1,8,37.0,470,1994,4,0,0,2025
3136,2,29,1995,5,2,2,0,,1,1,4,9,2,6,8,52.0,544,2013,4,0,0,2025
3137,2,52,1972,5,2,2,0,,1,1,1,13,1,9,2,44.0,550,2022,3,0,0,2025
3138,1,30,1994,5,2,2,0,,1,1,1,7,7,2,8,46.0,502,2012,2,0,0,2025
3139,2,45,1979,5,1,2,0,,1,1,1,7,5,12,8,34.0,448,2014,4,0,0,2025
3140,1,58,1966,3,1,1,3,17.0,1,1,3,1,7,9,8,49.0,641,1995,3,0,0,2025
3141,1,25,1999,5,1,1,2,6.0,1,1,2,12,6,12,8,39.0,326,2023,2,0,0,2025
3142,1,28,1996,6,2,2,0,,1,1,1,5,7,6,2,53.0,672,2014,4,0,0,2025
3143,2,55,1969,4,1,1,1,2.0,1,1,1,14,7,2,8,36.0,327,2024,4,1,1,2025
3144,1,23,2001,5,2,2,0,,1,1,2,17,6,3,8,34.0,440,2024,4,1,1,2025
3145,2,50,1974,2,1,1,1,18.0,1,1,1,15,6,7,8,45.0,464,2018,3,0,0,2025
3146,2,43,1981,5,1,1,1,18.0,1,1,1,5,6,8,3,44.0,437,1999,4,0,0,2025
3147,2,36,1988,4,2,2,0,,1,1,4,12,2,9,8,29.0,92,2006,4,0,0,2025
3148,2,57,1967,5,1,2,0,,1,1,1,13,5,10,8,36.0,384,2014,3,0,0,2025
3149,2,56,1968,5,1,1,2,18.0,1,1,1,9,7,10,3,42.0,762,1996,3,0,0,2025
3150,1,36,1988,3,1,1,3,14.0,1,1,1,9,7,8,1,42.0,453,2006,4,0,0,2025
3151,1,23,2001,5,2,2,0,,1,1,2,8,1,1,8,42.0,379,2019,3,0,0,2025
3152,2,28,1996,5,2,2,0,,1,1,2,6,1,7,1,36.0,345,2014,4,0,0,2025
3153,1,27,1997,5,1,1,3,15.0,1,1,1,10,2,10,8,50.0,547,2016,4,0,0,2025
3154,1,62,1962,7,1,1,3,11.0,1,1,2,17,6,11,8,30.0,350,2007,3,0,0,2025
3155,1,46,1978,5,2,2,0,,1,1,4,4,3,11,8,50.0,581,2014,4,0,0,2025
3156,1,50,1974,6,1,2,0,,1,1,3,1,5,1,2,42.0,223,1999,3,0,0,2025
3157,1,32,1992,5,2,2,0,,1,1,1,1,1,6,2,44.0,349,2010,4,0,0,2025
3158,1,57,1967,3,1,1,2,7.0,1,1,1,10,1,8,8,38.0,418,2003,3,0,0,2025
3159,2,51,1973,4,1,2,0,,1,1,4,5,6,3,2,53.0,640,2016,3,0,0,2025
3160,1,53,1971,5,1,1,1,2.0,1,1,1,8,3,5,2,42.0,433,2019,3,0,0,2025
3161,2,41,1983,5,2,2,0,,1,1,1,17,1,2,8,26.0,346,2001,4,0,0,2025
3162,2,50,1974,6,1,2,0,,1,1,1,2,2,3,8,39.0,89,2008,4,0,0,2025
3163,1,44,1980,5,1,2,0,,1,1,3,3,3,1,8,44.0,247,2017,1,0,0,2025
3164,2,38,1986,5,2,2,0,,1,1,1,4,3,12,8,38.0,537,2004,3,0,0,2025
3165,2,46,1978,5,1,1,3,12.0,1,1,1,8,7,11,8,30.0,483,2018,4,0,0,2025
3166,2,35,1989,5,2,2,0,,1,1,2,12,2,5,1,30.0,338,2007,3,0,0,2025
3167,1,61,1963,5,1,2,0,,1,1,1,4,5,1,8,32.0,296,2010,4,0,0,2025
3168,1,51,1973,3,1,2,0,,1,1,1,2,2,5,8,48.0,972,2007,4,0,0,2025
3169,1,52,1972,4,1,1,3,5.0,1,1,1,2,4,6,8,40.0,1003,2014,4,0,0,2025
3170,2,51,1973,5,1,1,1,3.0,1,1,1,14,3,3,8,48.0,576,2019,3,0,0,2025
3171,2,40,1984,4,1,1,1,3.0,1,1,5,1,3,8,3,42.0,735,2023,2,0,0,2025
3172,2,61,1963,5,1,1,3,5.0,1,1,1,11,5,12,3,39.0,743,2011,4,0,0,2025
3173,2,31,1993,2,2,2,0,,1,1,3,10,5,11,8,28.0,730,2022,2,0,0,2025
3174,2,45,1979,4,1,2,0,,1,1,1,2,1,11,3,41.0,334,2007,3,0,0,2025
3175,2,25,1999,6,2,2,0,,1,1,1,10,2,10,8,35.0,320,2022,4,0,0,2025
3176,1,34,1990,7,1,2,0,,1,1,1,5,2,1,8,39.0,720,2019,4,0,0,2025
3177,2,45,1979,5,2,2,0,,1,1,1,9,7,7,2,50.0,237,2011,4,0,0,2025
3178,1,42,1982,5,1,1,2,19.0,1,1,1,3,3,7,8,33.0,291,2000,2,0,0,2025
3179,1,60,1964,5,1,1,1,16.0,1,1,1,12,5,2,8,53.0,208,1993,3,0,0,2025
3180,1,47,1977,2,1,1,2,0.0,1,1,4,14,4,2,8,39.0,420,2005,4,0,0,2025
3181,2,39,1985,5,1,2,0,,1,1,1,1,3,7,8,50.0,98,2011,4,0,0,2025
3182,1,40,1984,3,2,2,0,,1,1,4,10,1,9,8,39.0,131,2009,3,0,0,2025
3183,1,47,1977,5,1,2,0,,1,1,1,12,4,3,8,32.0,328,1998,3,0,0,2025
3184,1,54,1970,7,1,1,2,3.0,1,1,1,1,7,6,1,41.0,213,2010,4,0,0,2025
3185,1,34,1990,5,1,2,0,,1,1,1,13,7,1,1,30.0,747,2008,4,0,0,2025
3186,1,46,1978,7,1,1,1,3.0,1,1,1,10,3,2,2,39.0,528,2021,4,0,0,2025
3187,2,45,1979,5,1,1,2,12.0,1,1,1,6,4,7,8,35.0,484,2003,4,0,0,2025
3188,2,23,2001,5,2,2,0,,1,1,1,9,3,7,3,35.0,593,2019,3,0,0,2025
3189,1,59,1965,5,1,1,2,4.0,1,1,1,12,7,10,2,49.0,422,2008,4,0,0,2025
3190,1,45,1979,5,1,1,1,9.0,1,1,2,11,4,11,8,49.0,668,2007,4,0,0,2025
3191,1,32,1992,5,2,2,0,,1,1,1,14,7,3,8,30.0,483,2017,3,0,0,2025
3192,1,48,1976,4,1,2,0,,1,1,5,1,6,5,8,44.0,303,2011,4,0,0,2025
3193,2,50,1974,5,1,1,3,15.0,1,1,1,14,3,11,8,34.0,153,2011,4,0,0,2025
3194,2,59,1965,4,1,1,3,3.0,1,1,1,1,4,1,8,40.0,523,2002,3,0,0,2025
3195,2,24,2000,5,1,1,2,4.0,1,1,1,12,4,10,3,53.0,176,2018,4,0,0,2025
3196,1,39,1985,3,1,2,0,,1,1,1,6,2,12,1,48.0,518,2009,4,0,0,2025
3197,2,30,1994,5,2,2,0,,1,1,3,2,6,2,8,35.0,500,2012,4,0,0,2025
3198,1,45,1979,4,2,2,0,,1,1,3,12,4,2,3,40.0,224,2004,4,0,0,2025
3199,1,43,1981,4,1,1,2,9.0,1,1,1,10,2,9,2,42.0,472,2022,3,0,0,2025
3200,2,41,1983,5,1,1,2,19.0,1,1,1,12,4,6,8,43.0,478,2001,4,0,0,2025
3201,2,62,1962,4,1,1,1,15.0,1,1,3,7,6,12,8,37.0,623,1995,4,0,0,2025
3202,2,44,1980,7,1,1,2,3.0,1,1,1,5,3,7,3,34.0,433,2011,4,0,0,2025
3203,2,39,1985,5,2,2,0,,1,1,1,11,5,8,8,40.0,327,2003,4,0,0,2025
3204,2,25,1999,5,2,2,0,,1,1,1,4,7,3,3,42.0,421,2017,4,0,0,2025
3205,2,34,1990,2,2,2,0,,1,1,1,14,3,4,8,38.0,320,2019,4,0,0,2025
3206,1,58,1966,6,1,2,0,,1,1,1,12,7,3,8,37.0,239,1996,4,0,0,2025
3207,1,41,1983,5,2,2,0,,1,1,1,17,3,2,8,43.0,648,2013,4,0,0,2025
3208,1,59,1965,5,1,1,2,1.0,1,1,4,1,4,2,8,29.0,636,2011,4,0,0,2025
3209,1,44,1980,4,2,2,0,,1,1,1,10,6,11,1,26.0,549,2004,4,0,0,2025
